Zone,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI
B0059,Both,Pancreas,05yrs,265630,148,11.152,10.595,11.71,173496,103,11.899,11.304,12.494,81954,49,11.856,11.263,12.448
B0066,Both,Pancreas,05yrs,418063,347,16.592,15.762,17.421,232492,148,12.752,12.115,13.39,174404,132,15.192,14.433,15.952
B0067,Both,Pancreas,05yrs,521539,429,16.47,15.647,17.294,401577,367,18.265,17.352,19.179,96712,50,10.425,9.904,10.946
B0071,Both,Pancreas,05yrs,262380,203,15.459,14.686,16.232,189205,152,16.099,15.294,16.904,39285,35,17.864,16.971,18.757
B0072,Both,Pancreas,05yrs,263196,238,18.06,17.157,18.963,174737,133,15.236,14.474,15.998,69660,63,17.956,17.059,18.854
Statewide,Female,Pancreas,05yrs,11816700,8821,14.93,14.184,15.677,7072836,4169,11.789,11.2,12.379,3948962,2734,13.848,13.156,14.541
A9001,Female,Pancreas,05yrs,143085,81,11.349,10.782,11.917,117508,82,13.949,13.252,14.647,17122,,,,
A9002,Female,Pancreas,05yrs,156573,118,15.042,14.29,15.794,74703,40,10.605,10.075,11.135,38022,21,10.93,10.384,11.477
A9003,Female,Pancreas,05yrs,163534,90,10.999,10.449,11.549,61827,40,13.089,12.435,13.744,83188,40,9.499,9.024,9.973
A9004,Female,Pancreas,05yrs,171184,122,14.238,13.526,14.95,78505,39,9.811,9.32,10.301,85128,46,10.867,10.324,11.41
A9005,Female,Pancreas,05yrs,166396,79,9.487,9.013,9.962,12957,,,,,135789,73,10.81,10.27,11.351
A9006,Female,Pancreas,05yrs,150277,89,11.843,11.251,12.435,89673,65,14.462,13.739,15.185,51995,38,14.561,13.833,15.289
A9007,Female,Pancreas,05yrs,169880,100,11.828,11.237,12.419,90849,40,8.753,8.315,9.19,65421,43,13.163,12.505,13.822
A9008,Female,Pancreas,05yrs,170875,100,11.75,11.163,12.338,134937,62,9.15,8.692,9.607,27072,24,17.677,16.793,18.561
A9009,Female,Pancreas,05yrs,161952,77,9.468,8.994,9.941,101974,45,8.755,8.317,9.193,52714,40,15.087,14.333,15.842
A9010,Female,Pancreas,05yrs,166106,96,11.613,11.032,12.193,109118,69,12.618,11.987,13.249,46287,38,16.355,15.537,17.172
A9011,Female,Pancreas,05yrs,158425,78,9.87,9.377,10.364,129017,88,13.683,12.998,14.367,18132,,,,
A9013,Female,Pancreas,05yrs,150180,115,15.371,14.603,16.14,105236,72,13.616,12.935,14.296,30177,19,12.272,11.658,12.886
A9014,Female,Pancreas,05yrs,143902,115,16.037,15.236,16.839,115696,76,13.21,12.55,13.871,17756,,,,
A9015,Female,Pancreas,05yrs,165107,121,14.604,13.874,15.334,49818,42,17.026,16.175,17.878,104088,85,16.391,15.571,17.21
A9016,Female,Pancreas,05yrs,208496,168,16.117,15.311,16.923,158421,69,8.732,8.296,9.169,42928,23,10.843,10.301,11.386
A9017,Female,Pancreas,05yrs,161828,116,14.379,13.66,15.098,69394,44,12.662,12.029,13.296,87644,63,14.328,13.612,15.044
A9018,Female,Pancreas,05yrs,150529,122,16.203,15.393,17.013,127646,109,17.031,16.179,17.882,12063,,,,
A9019,Female,Pancreas,05yrs,168076,120,14.231,13.519,14.942,67634,58,17.014,16.163,17.865,67615,50,14.856,14.114,15.599
A9020,Female,Pancreas,05yrs,178654,116,13.037,12.385,13.689,38058,20,10.629,10.098,11.161,134785,114,16.899,16.054,17.744
A9021,Female,Pancreas,05yrs,155175,103,13.218,12.557,13.879,107532,77,14.351,13.634,15.069,18817,,,,
A9022,Female,Pancreas,05yrs,164504,93,11.273,10.709,11.837,64080,35,10.808,10.267,11.348,96529,64,13.333,12.666,13.999
A9023,Female,Pancreas,05yrs,161436,77,9.524,9.048,10,48371,38,15.629,14.848,16.411,101235,55,10.936,10.389,11.483
A9024,Female,Pancreas,05yrs,148761,122,16.431,15.609,17.252,53006,28,10.444,9.922,10.966,83077,67,16.183,15.374,16.992
A9025,Female,Pancreas,05yrs,150575,114,15.175,14.417,15.934,93424,72,15.459,14.686,16.231,47250,29,12.289,11.675,12.904
A9026,Female,Pancreas,05yrs,165312,139,16.802,15.962,17.642,88972,49,11.074,10.52,11.627,66482,49,14.716,13.98,15.452
A9027,Female,Pancreas,05yrs,138701,81,11.627,11.046,12.209,98855,61,12.331,11.715,12.948,23999,21,17.535,16.658,18.412
A9028,Female,Pancreas,05yrs,157590,69,8.796,8.356,9.236,116859,91,15.613,14.833,16.394,16322,,,,
A9029,Female,Pancreas,05yrs,160236,92,11.48,10.906,12.054,143595,70,9.713,9.227,10.199,9428,,,,
A9030,Female,Pancreas,05yrs,165512,114,13.813,13.122,14.504,82969,36,8.753,8.315,9.191,66713,42,12.523,11.897,13.15
A9031,Female,Pancreas,05yrs,140163,89,12.635,12.004,13.267,113654,54,9.508,9.032,9.983,17290,,,,
A9033,Female,Pancreas,05yrs,178734,101,11.278,10.714,11.842,160025,138,17.277,16.413,18.141,11713,,,,
A9034,Female,Pancreas,05yrs,162192,73,8.951,8.504,9.399,93315,55,11.765,11.177,12.353,62191,37,11.832,11.24,12.424
A9035,Female,Pancreas,05yrs,161184,115,14.215,13.505,14.926,80212,61,15.228,14.467,15.989,75058,35,9.346,8.878,9.813
A9036,Female,Pancreas,05yrs,170517,138,16.168,15.359,16.976,119956,96,16.01,15.209,16.81,39739,30,15.219,14.458,15.98
A9037,Female,Pancreas,05yrs,156555,96,12.242,11.629,12.854,116158,54,9.354,8.887,9.822,24186,,,,
A9038,Female,Pancreas,05yrs,162039,136,16.767,15.928,17.605,109821,72,13.156,12.498,13.813,40405,31,15.522,14.746,16.298
A9039,Female,Pancreas,05yrs,165630,140,16.893,16.049,17.738,119073,59,9.973,9.475,10.472,33186,24,14.748,14.011,15.485
A9040,Female,Pancreas,05yrs,146174,75,10.282,9.768,10.796,97817,54,11.002,10.451,11.552,32980,23,13.872,13.179,14.566
A9041,Female,Pancreas,05yrs,165960,139,16.806,15.966,17.646,104746,65,12.499,11.874,13.124,45540,29,12.809,12.169,13.45
A9042,Female,Pancreas,05yrs,162006,136,16.73,15.894,17.567,76893,39,10.055,9.552,10.558,60029,30,9.963,9.465,10.461
A9043,Female,Pancreas,05yrs,155790,135,17.351,16.483,18.218,70683,55,15.632,14.851,16.414,78209,43,10.95,10.402,11.497
A9044,Female,Pancreas,05yrs,197447,160,16.257,15.444,17.069,79850,49,12.311,11.696,12.927,112260,60,10.744,10.207,11.281
A9045,Female,Pancreas,05yrs,171223,133,15.517,14.741,16.293,37556,18,9.839,9.347,10.331,121676,88,14.467,13.744,15.191
A9046,Female,Pancreas,05yrs,168061,134,15.906,15.111,16.701,16475,,,,,145884,115,15.775,14.986,16.564
A9048,Female,Pancreas,05yrs,162689,113,13.949,13.252,14.647,69311,37,10.636,10.104,11.168,80689,70,17.28,16.416,18.144
A9049,Female,Pancreas,05yrs,165023,134,16.209,15.399,17.019,101151,63,12.46,11.837,13.083,50144,36,14.245,13.533,14.958
B0002,Female,Pancreas,05yrs,119871,106,17.641,16.759,18.523,97466,62,12.693,12.059,13.328,18913,,,,
B0004,Female,Pancreas,05yrs,172854,91,10.492,9.968,11.017,102198,80,15.719,14.933,16.505,65366,42,12.943,12.296,13.591
B0010,Female,Pancreas,05yrs,162132,93,11.416,10.845,11.986,87529,48,10.854,10.311,11.396,69449,55,15.806,15.016,16.596
B0011,Female,Pancreas,05yrs,187035,129,13.836,13.144,14.527,164281,140,16.988,16.138,17.837,15567,,,,
B0013,Female,Pancreas,05yrs,166592,118,14.107,13.402,14.813,110527,73,13.128,12.471,13.784,36621,25,13.418,12.748,14.089
B0016,Female,Pancreas,05yrs,130695,63,9.647,9.165,10.13,77207,62,16.091,15.286,16.895,50304,32,12.708,12.073,13.343
B0019,Female,Pancreas,05yrs,140315,79,11.306,10.741,11.871,83165,56,13.489,12.815,14.164,53591,26,9.524,9.048,10
B0024,Female,Pancreas,05yrs,194076,132,13.621,12.94,14.302,117046,73,12.461,11.838,13.084,64229,33,10.396,9.876,10.916
B0026,Female,Pancreas,05yrs,130963,100,15.331,14.565,16.098,82279,52,12.607,11.976,13.237,38395,29,15.049,14.297,15.802
B0030,Female,Pancreas,05yrs,169223,105,12.407,11.787,13.028,69134,59,17.032,16.18,17.883,91908,73,15.836,15.044,16.627
B0032,Female,Pancreas,05yrs,144219,99,13.675,12.992,14.359,75894,41,10.909,10.364,11.455,64397,54,16.737,15.9,17.574
B0034,Female,Pancreas,05yrs,242868,180,14.797,14.057,15.537,183605,87,9.479,9.005,9.952,53714,28,10.456,9.933,10.978
B0035,Female,Pancreas,05yrs,189192,132,13.905,13.21,14.6,117949,89,15.051,14.299,15.804,63568,46,14.487,13.763,15.212
B0038,Female,Pancreas,05yrs,152031,120,15.73,14.943,16.516,120928,72,11.834,11.242,12.425,22966,,,,
B0043,Female,Pancreas,05yrs,188984,123,12.977,12.328,13.626,113497,52,9.081,8.627,9.535,63124,31,9.675,9.192,10.159
B0044,Female,Pancreas,05yrs,177608,153,17.27,16.407,18.134,115869,81,14.012,13.311,14.713,56803,28,9.982,9.483,10.481
B0047,Female,Pancreas,05yrs,173410,83,9.617,9.137,10.098,103315,89,17.297,16.432,18.162,66035,40,12.094,11.489,12.699
B0049,Female,Pancreas,05yrs,160768,135,16.793,15.953,17.632,90482,45,9.959,9.461,10.457,64367,32,10.05,9.548,10.553
B0051,Female,Pancreas,05yrs,224381,183,16.28,15.466,17.094,178230,89,9.987,9.488,10.486,35776,19,10.899,10.354,11.443
B0058,Female,Pancreas,05yrs,247615,157,12.68,12.046,13.314,194098,109,11.239,10.677,11.801,35693,25,13.783,13.094,14.473
B0059,Female,Pancreas,05yrs,134645,63,9.405,8.935,9.875,87054,56,12.815,12.174,13.456,42677,27,12.449,11.827,13.072
B0066,Female,Pancreas,05yrs,217267,171,15.78,14.991,16.569,119686,80,13.371,12.703,14.04,91928,59,12.921,12.275,13.567
B0067,Female,Pancreas,05yrs,267264,199,14.907,14.161,15.652,205631,157,15.304,14.539,16.069,49915,22,8.868,8.424,9.311
B0071,Female,Pancreas,05yrs,124948,92,14.665,13.932,15.398,90482,80,17.648,16.765,18.53,18581,16,16.915,16.069,17.761
B0072,Female,Pancreas,05yrs,133495,86,12.9,12.255,13.545,87954,56,12.817,12.176,13.458,36117,24,13.344,12.677,14.011
Statewide,Male,Pancreas,05yrs,11309562,9445,16.702,15.867,17.537,6857584,3653,10.655,10.122,11.188,3574132,1946,10.887,10.343,11.432
A9001,Male,Pancreas,05yrs,136012,133,19.621,18.64,20.602,112465,58,10.308,9.793,10.824,15420,,,,
A9002,Male,Pancreas,05yrs,149292,73,9.746,9.259,10.234,69076,57,16.388,15.569,17.208,32288,17,10.505,9.98,11.03
A9003,Male,Pancreas,05yrs,146448,93,12.703,12.068,13.338,57147,36,12.498,11.873,13.123,68587,51,14.916,14.17,15.662
A9004,Male,Pancreas,05yrs,153319,121,15.739,14.952,16.526,70522,42,11.794,11.204,12.384,74951,43,11.513,10.937,12.088
A9005,Male,Pancreas,05yrs,143308,112,15.645,14.862,16.427,11649,,,,,111572,63,11.239,10.677,11.801
A9006,Male,Pancreas,05yrs,144361,147,20.379,19.36,21.398,88336,66,14.924,14.178,15.67,46223,41,17.639,16.757,18.521
A9007,Male,Pancreas,05yrs,153380,114,14.811,14.071,15.552,86880,67,15.512,14.737,16.288,53212,35,13.292,12.628,13.957
A9008,Male,Pancreas,05yrs,165746,143,17.257,16.394,18.119,129337,123,19.057,18.104,20.009,26663,22,16.585,15.756,17.414
A9009,Male,Pancreas,05yrs,147096,110,15.013,14.262,15.763,93350,95,20.328,19.312,21.344,45780,37,16.099,15.294,16.904
A9010,Male,Pancreas,05yrs,150288,136,18.073,17.17,18.977,98273,94,19.164,18.206,20.122,40669,23,11.518,10.942,12.094
A9011,Male,Pancreas,05yrs,151695,86,11.385,10.816,11.954,122324,87,14.299,13.584,15.014,17088,18,20.576,19.547,21.605
A9013,Male,Pancreas,05yrs,150440,142,18.817,17.876,19.758,105746,100,18.949,18.001,19.896,28537,23,15.935,15.138,16.732
A9014,Male,Pancreas,05yrs,139242,75,10.823,10.282,11.364,110455,54,9.814,9.324,10.305,16181,,,,
A9015,Male,Pancreas,05yrs,142051,79,11.141,10.584,11.698,49302,44,17.895,17.001,18.79,81468,57,13.958,13.26,14.656
A9016,Male,Pancreas,05yrs,187162,127,13.595,12.916,14.275,145371,80,10.978,10.429,11.527,34802,23,13.479,12.805,14.153
A9017,Male,Pancreas,05yrs,152883,117,15.361,14.593,16.129,69531,33,9.61,9.129,10.09,78534,75,18.999,18.049,19.949
A9018,Male,Pancreas,05yrs,140963,112,15.861,15.068,16.654,119425,68,11.35,10.783,11.918,11530,,,,
A9019,Male,Pancreas,05yrs,161613,122,15.122,14.366,15.878,64827,63,19.417,18.446,20.388,60602,30,9.821,9.33,10.312
A9020,Male,Pancreas,05yrs,150634,140,18.638,17.706,19.57,35435,36,20.32,19.304,21.336,109113,99,18.063,17.16,18.967
A9021,Male,Pancreas,05yrs,148115,137,18.517,17.591,19.442,99628,49,9.806,9.316,10.296,17109,,,,
A9022,Male,Pancreas,05yrs,156627,159,20.343,19.326,21.361,63244,34,10.725,10.189,11.261,89683,61,13.67,12.987,14.354
A9023,Male,Pancreas,05yrs,155950,133,17.06,16.207,17.913,54101,46,17.04,16.188,17.892,87862,88,20.063,19.06,21.066
A9024,Male,Pancreas,05yrs,158065,150,19.024,18.073,19.975,61141,45,14.834,14.093,15.576,80027,46,11.456,10.883,12.029
A9025,Male,Pancreas,05yrs,140731,76,10.748,10.21,11.285,89504,51,11.442,10.87,12.014,40988,43,21.063,20.01,22.117
A9026,Male,Pancreas,05yrs,149206,89,11.933,11.336,12.53,83201,67,16.026,15.224,16.827,55084,27,9.72,9.234,10.206
A9027,Male,Pancreas,05yrs,138245,140,20.291,19.276,21.306,99230,64,12.905,12.26,13.551,22476,20,17.825,16.934,18.716
A9028,Male,Pancreas,05yrs,149655,100,13.378,12.709,14.047,108323,75,13.788,13.099,14.478,13869,,,,
A9029,Male,Pancreas,05yrs,153192,97,12.72,12.084,13.356,137050,143,20.94,19.893,21.987,8168,,,,
A9030,Male,Pancreas,05yrs,152020,150,19.699,18.714,20.684,78151,62,15.778,14.989,16.567,56300,48,17.218,16.357,18.079
A9031,Male,Pancreas,05yrs,138888,143,20.537,19.51,21.564,112498,110,19.632,18.65,20.614,15605,,,,
A9033,Male,Pancreas,05yrs,177583,180,20.23,19.218,21.241,158098,102,12.919,12.273,13.565,12126,,,,
A9034,Male,Pancreas,05yrs,151126,118,15.619,14.838,16.4,89232,87,19.389,18.419,20.358,55056,31,11.149,10.592,11.707
A9035,Male,Pancreas,05yrs,157260,77,9.787,9.298,10.277,78885,76,19.188,18.228,20.147,72115,38,10.606,10.076,11.136
A9036,Male,Pancreas,05yrs,158291,123,15.513,14.737,16.288,112755,73,12.981,12.332,13.63,34709,19,10.887,10.342,11.431
A9037,Male,Pancreas,05yrs,145738,124,17.014,16.163,17.865,107821,111,20.581,19.552,21.61,21497,,,,
A9038,Male,Pancreas,05yrs,154358,111,14.378,13.659,15.097,107600,105,19.509,18.534,20.485,34600,22,12.512,11.887,13.138
A9039,Male,Pancreas,05yrs,158802,163,20.507,19.482,21.533,114956,64,11.21,10.65,11.771,29899,,,,
A9040,Male,Pancreas,05yrs,140592,112,15.953,15.155,16.751,92447,65,14.051,13.349,14.754,30070,21,13.808,13.117,14.498
A9041,Male,Pancreas,05yrs,152337,105,13.756,13.068,14.444,98757,102,20.717,19.682,21.753,37451,21,11.431,10.859,12.002
A9042,Male,Pancreas,05yrs,155089,113,14.605,13.875,15.336,73969,63,17.164,16.306,18.022,53388,36,13.55,12.873,14.228
A9043,Male,Pancreas,05yrs,149719,107,14.301,13.586,15.016,70812,45,12.586,11.956,13.215,70973,64,17.912,17.017,18.808
A9044,Male,Pancreas,05yrs,185740,95,10.186,9.677,10.695,77833,79,20.222,19.211,21.233,101258,68,13.373,12.705,14.042
A9045,Male,Pancreas,05yrs,148130,150,20.27,19.257,21.284,34888,35,19.992,18.993,20.992,100298,83,16.643,15.811,17.476
A9046,Male,Pancreas,05yrs,144567,125,17.314,16.448,18.179,15092,,,,,122435,78,12.73,12.093,13.366
A9048,Male,Pancreas,05yrs,160083,141,17.664,16.781,18.547,72770,65,17.765,16.876,18.653,71354,67,18.667,17.733,19.6
A9049,Male,Pancreas,05yrs,151551,111,14.588,13.859,15.318,94098,94,20.056,19.053,21.059,42273,40,18.717,17.781,19.653
B0002,Male,Pancreas,05yrs,140711,86,12.282,11.668,12.896,101037,73,14.504,13.779,15.23,31297,16,10.39,9.871,10.91
B0004,Male,Pancreas,05yrs,169642,145,17.067,16.214,17.92,99991,64,12.893,12.248,13.538,63696,41,12.999,12.349,13.649
B0010,Male,Pancreas,05yrs,148593,101,13.561,12.883,14.239,83813,85,20.294,19.279,21.309,59945,51,16.9,16.055,17.745
B0011,Male,Pancreas,05yrs,178679,120,13.471,12.797,14.144,156755,151,19.32,18.354,20.285,14522,,,,
B0013,Male,Pancreas,05yrs,165691,144,17.419,16.548,18.29,110867,102,18.403,17.482,19.323,33426,31,18.399,17.48,19.319
B0016,Male,Pancreas,05yrs,158150,129,16.374,15.555,17.192,84327,67,15.988,15.188,16.787,70323,37,10.454,9.931,10.977
B0019,Male,Pancreas,05yrs,145964,93,12.767,12.129,13.405,84231,77,18.3,17.385,19.215,57833,39,13.538,12.861,14.215
B0024,Male,Pancreas,05yrs,188411,115,12.18,11.571,12.789,112990,72,12.772,12.134,13.411,58205,54,18.665,17.732,19.598
B0026,Male,Pancreas,05yrs,125099,126,20.076,19.072,21.079,80640,81,20.201,19.191,21.211,34258,31,17.953,17.055,18.851
B0030,Male,Pancreas,05yrs,159831,161,20.157,19.149,21.165,68552,43,12.514,11.888,13.14,82641,57,13.717,13.032,14.403
B0032,Male,Pancreas,05yrs,145272,133,18.28,17.366,19.194,75811,76,20.122,19.116,21.128,64119,59,18.539,17.612,19.466
B0034,Male,Pancreas,05yrs,236783,171,14.456,13.733,15.179,175767,146,16.615,15.784,17.445,52126,43,16.36,15.542,17.178
B0035,Male,Pancreas,05yrs,183281,147,15.987,15.187,16.786,116529,81,13.945,13.248,14.643,57607,33,11.57,10.991,12.148
B0038,Male,Pancreas,05yrs,143520,128,17.803,16.913,18.693,113861,98,17.263,16.4,18.126,21114,18,16.62,15.789,17.451
B0043,Male,Pancreas,05yrs,180705,159,17.638,16.756,18.519,109845,63,11.529,10.953,12.106,56974,59,20.558,19.53,21.586
B0044,Male,Pancreas,05yrs,182817,145,15.905,15.11,16.701,114214,108,18.984,18.035,19.933,63407,64,20.225,19.214,21.236
B0047,Male,Pancreas,05yrs,167006,166,19.897,18.902,20.892,99722,68,13.666,12.983,14.35,63183,51,16.159,15.351,16.967
B0049,Male,Pancreas,05yrs,156523,79,10.092,9.587,10.596,91716,90,19.592,18.613,20.572,57650,58,19.949,18.952,20.947
B0051,Male,Pancreas,05yrs,242347,131,10.833,10.291,11.375,184542,173,18.768,17.83,19.707,47205,37,15.732,14.946,16.519
B0058,Male,Pancreas,05yrs,239755,202,16.837,15.995,17.678,186137,170,18.286,17.372,19.2,31910,28,17.736,16.849,18.623
B0059,Male,Pancreas,05yrs,130985,119,18.133,17.226,19.039,86442,62,14.385,13.666,15.104,39277,37,18.971,18.023,19.92
B0066,Male,Pancreas,05yrs,200796,180,17.906,17.011,18.802,112806,117,20.697,19.662,21.732,82476,57,13.801,13.111,14.491
B0067,Male,Pancreas,05yrs,254275,257,20.208,19.198,21.218,195946,127,13.01,12.36,13.661,46797,40,17.157,16.3,18.015
B0071,Male,Pancreas,05yrs,137432,92,13.323,12.657,13.989,98723,79,15.912,15.116,16.707,20704,,,,
B0072,Male,Pancreas,05yrs,129701,65,10.019,9.518,10.52,86783,92,21.175,20.116,22.233,33543,32,19.015,18.064,19.965
Statewide,Both,Leuks,05yrs,23126262,14058,12.158,11.55,12.766,13930420,8710,12.505,11.88,13.131,7523094,3438,9.14,8.683,9.597
A9001,Both,Leuks,05yrs,279097,202,14.48,13.756,15.204,229973,197,17.142,16.284,17.999,32542,16,10.14,9.633,10.647
A9002,Both,Leuks,05yrs,305865,204,13.31,12.644,13.975,143779,75,10.395,9.875,10.915,70310,53,15.012,14.261,15.763
A9003,Both,Leuks,05yrs,309981,176,11.368,10.799,11.936,118975,97,16.231,15.419,17.042,151775,107,14.047,13.345,14.75
A9004,Both,Leuks,05yrs,324503,223,13.747,13.059,14.434,149027,93,12.42,11.799,13.041,160079,141,17.664,16.781,18.548
A9005,Both,Leuks,05yrs,309704,231,14.901,14.156,15.646,24606,20,16.174,15.365,16.983,247361,138,11.161,10.603,11.719
A9006,Both,Leuks,05yrs,294638,239,16.206,15.396,17.016,178009,131,14.697,13.962,15.432,98218,87,17.719,16.833,18.605
A9007,Both,Leuks,05yrs,323260,260,16.071,15.267,16.874,177729,82,9.196,8.736,9.655,118633,62,10.52,9.994,11.046
A9008,Both,Leuks,05yrs,336621,248,14.746,14.009,15.484,264274,221,16.731,15.894,17.567,53735,38,14.22,13.509,14.93
A9009,Both,Leuks,05yrs,309048,160,10.35,9.833,10.868,195325,176,18.006,17.106,18.906,98494,68,13.77,13.082,14.459
A9010,Both,Leuks,05yrs,316394,172,10.864,10.321,11.408,207391,167,16.088,15.284,16.893,86956,78,17.936,17.039,18.833
A9011,Both,Leuks,05yrs,310119,175,11.295,10.73,11.86,251341,221,17.596,16.716,18.475,35220,18,10.253,9.741,10.766
A9013,Both,Leuks,05yrs,300620,134,8.911,8.466,9.357,210982,183,17.372,16.504,18.241,58714,49,16.661,15.828,17.494
A9014,Both,Leuks,05yrs,283144,235,16.578,15.749,17.406,226151,184,16.231,15.42,17.043,33938,26,15.598,14.818,16.378
A9015,Both,Leuks,05yrs,307158,259,16.896,16.051,17.741,99120,68,13.662,12.979,14.345,185556,160,17.237,16.375,18.099
A9016,Both,Leuks,05yrs,395658,263,13.272,12.609,13.936,303792,200,13.153,12.495,13.811,77730,44,11.302,10.737,11.867
A9017,Both,Leuks,05yrs,314711,161,10.215,9.704,10.725,138925,71,10.18,9.671,10.689,166179,112,13.522,12.846,14.198
A9018,Both,Leuks,05yrs,291492,186,12.772,12.133,13.411,247071,185,14.959,14.211,15.707,23593,19,15.826,15.034,16.617
A9019,Both,Leuks,05yrs,329689,154,9.369,8.901,9.837,132461,83,12.511,11.885,13.136,128217,73,11.354,10.787,11.922
A9020,Both,Leuks,05yrs,329288,183,11.127,10.571,11.683,73493,49,13.365,12.697,14.034,243898,189,15.505,14.73,16.28
A9021,Both,Leuks,05yrs,303290,180,11.891,11.297,12.486,207160,137,13.239,12.577,13.9,35926,31,17.383,16.513,18.252
A9022,Both,Leuks,05yrs,321131,230,14.34,13.623,15.057,127324,65,10.197,9.687,10.707,186212,141,15.147,14.389,15.904
A9023,Both,Leuks,05yrs,317386,177,11.184,10.625,11.743,102472,58,11.289,10.724,11.853,189096,138,14.556,13.828,15.284
A9024,Both,Leuks,05yrs,306827,251,16.367,15.548,17.185,114148,56,9.756,9.269,10.244,163104,119,14.56,13.832,15.288
A9025,Both,Leuks,05yrs,291306,173,11.901,11.306,12.496,182928,131,14.34,13.623,15.058,88238,58,13.217,12.556,13.878
A9026,Both,Leuks,05yrs,314519,221,14.038,13.336,14.74,172173,155,17.956,17.058,18.854,121567,78,12.758,12.12,13.396
A9027,Both,Leuks,05yrs,276946,153,11.064,10.511,11.617,198085,104,10.551,10.023,11.078,46476,35,15.277,14.513,16.04
A9028,Both,Leuks,05yrs,307245,166,10.818,10.278,11.359,225182,156,13.826,13.135,14.517,30191,18,11.642,11.06,12.224
A9029,Both,Leuks,05yrs,313429,278,17.718,16.832,18.604,280645,190,13.551,12.874,14.229,17595,,,,
A9030,Both,Leuks,05yrs,317532,286,18.005,17.104,18.905,161120,91,11.301,10.736,11.866,123013,94,15.24,14.478,16.002
A9031,Both,Leuks,05yrs,279051,124,8.891,8.446,9.335,226152,156,13.774,13.085,14.462,32895,26,15.997,15.197,16.796
A9033,Both,Leuks,05yrs,356316,184,10.331,9.815,10.848,318123,202,12.715,12.079,13.35,23840,,,,
A9034,Both,Leuks,05yrs,313318,193,12.332,11.716,12.949,182547,149,16.378,15.56,17.197,117246,79,13.547,12.87,14.225
A9035,Both,Leuks,05yrs,318445,203,12.762,12.124,13.4,159098,90,11.257,10.694,11.82,147172,106,14.368,13.65,15.086
A9036,Both,Leuks,05yrs,328808,240,14.571,13.842,15.299,232711,104,8.914,8.469,9.36,74448,41,10.955,10.407,11.503
A9037,Both,Leuks,05yrs,302294,199,13.155,12.498,13.813,223980,107,9.515,9.039,9.991,45682,36,15.938,15.141,16.735
